Id,Actor,TextEn,TextZh,TextPn,Url,Topic,Subtopic,Version,Audio url
en365_car_rent_1,Agent," Good morning, sir. Can I help you?",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer," Good morning. Yes, please. I’m looking for a comfortable car to rent for two days.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," What kind of car do you plan to rent, sir?",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer, I’d prefer an affordable sedan. Do you have any?,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," Yes, we have several sedans. Any color preferences?",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer," Yes, dark or black would be great. I need the car that looks classy if you know what I mean.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," I understand, sir. Here are some of our specials. Despite the luxury look they are quite affordable.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer, I like the one on the right.,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent, You mean BMW?,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer, Exactly. How much is the daily rent?,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," It’s 60 pounds, insurance included.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer, I’ll take it. I need it issued for a couple of days. I will have to drive to Bristol. Do you have any branches there?,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," Yes, fortunately we do. You can drop the car off there if you wish.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer, That’s nice.,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," Can I have your driver’s license, please? I need it for the rental agreement.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer, Here it is.,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," Thanks. Please, feel out and sign this form.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer, Here you are.,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," In fact, we have weekend special, which means that the daily price is lower.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer, How much is it then?,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," 50 pounds instead of 60, sir.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer," Ok, then. Do you accept credit cards?",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent," Yes, we do. You can pay at the cashier desk with this cheque.",,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Customer, Thank you for your help.,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_car_rent_1,Agent, Not at all. We are happy to see you anytime.,,,https://www.en365.ru/dialog_car_rent.htm,Car Rent,,1,
en365_hospital_1,Mary," Mum, I’m not feeling well today.",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum," What’s the matter, dear?",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mary, I have a strong stomach ache and I feel nauseous.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, That’s not good. Let me check if you have a temperature.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mary," I don’t feel like it, but stomach ache is severe.",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, I’ll call a doctor. He needs to see you.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mary, How about the school?,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, I’ll call Ms. Lang and tell her about your queasiness.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Doctor," Good day, Mrs. Right. What has happened?",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, Mary isn’t feeling well. She feel nauseous and she has a strong stomache ache.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Doctor, Does she have a fever?,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum," No, she doesn’t.",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Doctor, Let’s see. These symptoms tell me that she might have appendicitis. It is necessary to go to the hospital to make some tests.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, Do whatever it needs doctor. We are ready to follow your instructions.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,(At the hospital,(At the hospital),,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Nurse," Mrs. Right, I’m afraid we have bad news for you.",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, What’s wrong with my daughter?,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Nurse, She has the appendicitis attack. We need to keep her at the hospital for a while.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, How long will it take?,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Nurse," The doctors should carry out the surgery. After that, we have to keep watch over her for a week or so.",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, Surgery! How horrible! Is it dangerous?,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Nurse," Don’t worry, Mrs. Right. It’s not dangerous at all. It involves minor surgical intervention. Mary won’t feel any pain or discomfort.",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, Why does she have to stay for the whole week here?,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Nurse," That’s because after each even minor surgery, we keep an eye on general condition of the patient. We need to make sure that she doesn’t have fever or any other complaints. We are here to provide first aid in case there are any problems.",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, I see. Thanks a lot. I’m sure you’ll take a good care of my daughter.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Nurse," By the way, Mrs. Right, do you have health insurance?",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum," Yes, of course. It covers all types of health problems for a year.",,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Nurse, You need to show it to the secretary. She will do all the necessary inquiries. Your health insurance company is obliged to pay all the expenses at the hospital.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_hospital_1,Mum, Thanks for reminding me. I’ll do it.,,,https://www.en365.ru/dialog_hospital.htm,Hospital,,1,
en365_bus_station_1,Customer, Hello!,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," Good day, sir! How can I help you?",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer, I need to buy three tickets to London for next Wednesday. Could you tell me if there are any buses at around 6 o’clock in the evening that day?,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," Of course, sir! One second, let me have a look…",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer, Thank you! No rush!,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," So… There are three buses around this time: route 131 — leaves at 18:20, route 112 at 18:35 and route 169 at 18:40. One second, let me check if there are any tickets left…",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer, Thanks!,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," Yes, all three routes still have tickets available!",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer, Great! Could you tell me if any of those buses are rapid?,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," Yes, sir! Bus number 169 will get you there in an hour.",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer, What about other buses?,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier, An hour and a half.,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer," Got it, thank you! Then I would like to get two adult tickets and one child ticket for bus 169 next Wednesday.",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier, Okay.,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer, Can I choose seats in front of the bus? Adult and child seats together and one more adult separate?,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," Sure thing, sir! All seats are available at the moment. Can I process all the tickets now?",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer," Yes, thank you!",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," One minute… So, one child ticket and two adult ones in front of the bus 169 on October 16 at 18:40. Is that right?",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer," Yes, sounds great.",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," Great! Your total is 63 pounds and 75 pennies. Your seats are 7, 8 and 12. The bus arrives at 19.45 to Victoria Coach Station.",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer," Great, thank you very much! Here are 65 pounds.",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier, Thanks! Your change is 1 pound and 25 pennies and here are your three tickets to London.,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer, Thank you! Could you tell me if this bus comes back from London as well?,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," Yes, that’s right, sir. It does so on Mondays, Wednesdays and Fridays.",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer, Thanks for the information! Could you check if there are any tickets available for October 18? I only need one.,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Cashier," Sure, what time?",,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
en365_bus_station_1,Customer, Around 9 o’clock in the evening.,,,https://www.en365.ru/dialog_bus_station.htm,Bus Station,,1,
