Id,Actor,TextEn,TextZh,TextPn,Url,Topic,Subtopic,Version,Audio url
reallanguage_trip_to_washington_1,Joe,Hello?,,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Eric,"Hey, Joe, this is Eric.",,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Joe: ,"Oh hey Eric, how’s it goin’?",,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Eric,It’s goin’ well. How ‘bout yourself?,,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Joe,"Yeah, I’m doin’ really well.",,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Eric,Great.,,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Joe,How was your trip up to Washington this weekend?,,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Eric,"Oh, it was just",,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Joe,"Nice, nice. I…",,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Eric,"Yeah, it was…",,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Joe,…really wish I could have joined you guys.,,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
reallanguage_trip_to_washington_1,Eric,"Yeah, well, you should really try next year.",,,https://reallanguage.club/dialogi-na-anglijskom-urovnya-vyshe-srednego-s-audio/trip-to-washington/,Trip To Washington,,1,https://reallanguage.club/wp-content/uploads/2015/06/Trip-To-Washington.mp3?_=1
