Id,Actor,TextEn,TextZh,TextPn,Url,Topic,Subtopic,Version,Audio url
eslfast_unemployment_how_to_go_to_an_interview_1,A,Is this the class to prepare for interviews?,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_1,B,This is the right place. Please join us.,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_1,A,"I have an interview tomorrow, so I hope I can learn everything quickly.",,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_1,B,We are all going to have great interviews. What are some things that we need to remember in an interview?,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_1,A,I think that we should make sure that our looks are the best they can be.,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_1,B,"Right, and what about our friendliness and attitude?",,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_1,A,"Yes, and being friendly and having a good attitude also help me relax.",,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_1,B,Did you know that they pay as much attention to what you ask as to what you say in an interview?,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_1,A,"No, I didn't. What else should I keep in mind?",,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_1,B,"Just relax, listen carefully to the questions, and be honest in your responses.",,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v1,https://www.eslfast.com/robot/audio/unemployment/unemployment1001.mp3
eslfast_unemployment_how_to_go_to_an_interview_2,A,Is this the workshop to prepare for an interview?,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v2,https://www.eslfast.com/robot/audio/unemployment/unemployment1002.mp3
eslfast_unemployment_how_to_go_to_an_interview_2,B,This is the interview class. Welcome to our class.,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v2,https://www.eslfast.com/robot/audio/unemployment/unemployment1002.mp3
eslfast_unemployment_how_to_go_to_an_interview_2,A,I am really excited to be taking this workshop so that I can get ready for my interview next week.,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v2,https://www.eslfast.com/robot/audio/unemployment/unemployment1002.mp3
eslfast_unemployment_how_to_go_to_an_interview_2,B,We are all learning things that will help us in our interview. What do you think are some important considerations going into your interview?,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v2,https://www.eslfast.com/robot/audio/unemployment/unemployment1002.mp3
eslfast_unemployment_how_to_go_to_an_interview_2,A,I think that we should dress neatly and appropriately.,,,https://www.eslfast.com/robot/topics/unemployment/unemployment10.htm,Unemployment,How to Go to an Interview,v2,https://www.eslfast.com/robot/audio/unemployment/unemployment1002.mp3
